date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-06 17:00:00+00:00,0.0,0.0,34.66464,4.850773,194.32275
2022-08-06 18:00:00+00:00,0.0,0.0,34.395233,5.5470715,213.9766
2022-08-06 19:00:00+00:00,0.0,0.0,33.45264,5.742821,215.07384
2022-08-06 20:00:00+00:00,0.0,0.0,32.650597,5.0159745,203.49858
2022-08-06 21:00:00+00:00,0.0,0.0,31.92237,5.903389,190.73885
2022-08-06 22:00:00+00:00,0.0,0.0,32.431377,7.0035706,189.86574
2022-08-06 23:00:00+00:00,0.0,0.0,34.51986,5.6753855,194.28113
2022-08-07 00:00:00+00:00,0.0,0.0,35.854763,5.2038445,182.20255
2022-08-07 01:00:00+00:00,0.0,0.0,37.084763,5.414795,184.23631
2022-08-07 02:00:00+00:00,0.0,0.0,38.70459,5.656854,188.13002
2022-08-07 03:00:00+00:00,0.0,0.0,39.888416,6.1188235,191.30989
2022-08-07 04:00:00+00:00,0.0,0.0,40.781395,5.731492,186.00891
2022-08-07 05:00:00+00:00,0.0,0.0,41.347244,5.308484,183.23964
2022-08-07 06:00:00+00:00,0.0,0.0,41.418438,5.124451,185.59924
2022-08-07 07:00:00+00:00,0.0,0.0,40.471222,5.5226803,185.19434
2022-08-07 08:00:00+00:00,0.0,0.0,38.744896,6.500769,180.88138
2022-08-07 09:00:00+00:00,0.0,0.0,38.125763,7.334848,168.9965
2022-08-07 10:00:00+00:00,0.0,0.0,37.335835,7.884795,164.55362
2022-08-07 11:00:00+00:00,0.0,0.0,36.302982,8.888757,162.99197
2022-08-07 12:00:00+00:00,0.0,0.0,36.72775,7.291776,154.84073
2022-08-07 13:00:00+00:00,0.0,0.0,36.01452,8.637709,159.67677
2022-08-07 14:00:00+00:00,0.0,0.0,35.255325,9.895453,165.96373
2022-08-07 15:00:00+00:00,0.0,0.0,35.144775,9.786726,172.36676
2022-08-07 16:00:00+00:00,0.0,0.0,34.674446,9.254189,173.79665
2022-08-07 17:00:00+00:00,0.0,0.0,34.073357,8.900561,179.35626
2022-08-07 18:00:00+00:00,0.0,0.0,33.17032,8.802273,178.69807
2022-08-07 19:00:00+00:00,0.0,0.0,32.541084,8.700575,179.34148
2022-08-07 20:00:00+00:00,0.0,0.0,32.05201,8.409518,182.72626
2022-08-07 21:00:00+00:00,0.0,0.0,31.682693,8.000625,180.71614
2022-08-07 22:00:00+00:00,0.0,0.0,32.125767,8.005623,177.85246
2022-08-07 23:00:00+00:00,0.0,0.0,33.33489,7.5239615,175.42616
